,Unnamed: 0,bruises?,gill-spacing,gill-size,stalk-shape,ring-number,population,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-color,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-type,spore-print-color,habitat,class
0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.6311564069393595,1.0,0.4921400219869009,0.7109948937014359,0.578275073231448,0.9394445767224842,0.9372675297068253,1.0,0.6913472296505363,0.4819474835886214,0.4928516092870172,1.0,0.969803187098237,0.3443599214741454,1
1,1,1.0,0.0,0.0,1.0,1.0,3.0,0.4922553417175367,0.5535020257306695,0.7189423412112881,1.0,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.2365885065475545,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.969803187098237,0.3443599214741454,1
2,2,1.0,0.0,0.0,0.0,2.0,5.0,0.4638699747690533,0.5364074770935031,0.4385480309667343,0.0330161455127936,0.4921400219869009,0.2085800296463917,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.7649678898940644,0.8846424032124777,0
3,3,1.0,0.0,0.0,1.0,1.0,5.0,0.4638699747690533,0.5364074770935031,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.1119778159206413,0.578275073231448,0.2980377805135915,0.3116043092221315,0.0,0.0,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,0
4,4,0.0,1.0,1.0,0.0,1.0,3.0,0.4638699747690533,0.5535020257306695,0.4385480309667343,1.0,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,1
7,7,1.0,0.0,0.0,1.0,1.0,4.0,0.4638699747690533,0.3265472577117714,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.1119778159206413,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.0,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3979804288225096,0
8,8,1.0,0.0,0.0,1.0,1.0,4.0,0.4922553417175367,0.3265472577117714,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.3116043092221315,0.0,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3979804288225096,0
9,9,0.0,0.0,1.0,1.0,1.0,4.0,0.7425858381990608,0.5364074770935031,0.4493887497562635,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.8846424032124777,1
10,10,0.0,0.0,1.0,1.0,1.0,4.0,0.4922553417175367,0.5535020257306695,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.3979804288225096,1
11,11,0.0,0.0,1.0,1.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.9394445767224842,0.3116043092221315,0.6927467967353501,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.3979804288225096,1
12,12,1.0,0.0,0.0,1.0,1.0,4.0,0.4922553417175367,0.3265472577117714,0.4493887497562635,0.0330161455127936,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.0,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,0
13,13,1.0,0.0,0.0,1.0,1.0,4.0,0.4638699747690533,0.3265472577117714,0.4493887497562635,0.0330161455127936,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,0
14,14,1.0,0.0,0.0,0.0,1.0,2.0,0.1036280250832277,0.5535020257306695,0.3072782897152031,0.0,0.4921400219869009,0.2085800296463917,0.081912692299925,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.1293880205427954,0
15,15,0.0,1.0,0.0,1.0,1.0,3.0,0.4922553417175367,0.5535020257306695,0.3072782897152031,0.0330161455127936,0.4921400219869009,0.1599266754083878,0.2281594008082254,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.1131848573602543,0.3443599214741454,0
16,16,0.0,0.0,1.0,1.0,1.0,4.0,0.4638699747690533,0.5535020257306695,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.9394445767224842,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.8846424032124777,1
17,17,0.0,0.0,1.0,1.0,1.0,4.0,0.7425858381990608,0.5364074770935031,0.4493887497562635,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.9372675297068253,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.8846424032124777,1
18,18,1.0,0.0,0.0,1.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.1119778159206413,0.578275073231448,0.2980377805135915,0.3116043092221315,0.0,0.0,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,0
19,19,1.0,0.0,0.0,1.0,1.0,4.0,0.4638699747690533,0.3265472577117714,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.1119778159206413,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.0,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,0
20,20,0.0,0.0,1.0,0.0,1.0,4.0,0.4922553417175367,0.3265472577117714,0.4493887497562635,0.0330161455127936,0.4921400219869009,0.1599266754083878,0.2281594008082254,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.7377012173573255,0
21,21,0.0,0.0,0.0,0.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.6311564069393595,1.0,0.4921400219869009,0.6717897710225573,0.578275073231448,0.9394445767224842,0.9372675297068253,0.962420717243192,0.6913472296505363,0.4819474835886214,0.4928516092870172,1.0,0.969803187098237,0.3979804288225096,1
23,23,0.0,0.0,0.0,0.0,1.0,5.0,0.4922553417175367,0.3265472577117714,0.4385480309667343,1.0,0.4921400219869009,0.7109948937014359,0.578275073231448,0.9394445767224842,0.9372675297068253,1.0,0.6913472296505363,0.4819474835886214,0.4928516092870172,1.0,0.969803187098237,0.3979804288225096,1
24,24,1.0,0.0,0.0,1.0,1.0,5.0,0.4638699747690533,0.3265472577117714,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,0
26,26,1.0,0.0,0.0,1.0,1.0,5.0,0.4638699747690533,0.3265472577117714,0.4493887497562635,0.0330161455127936,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.3116043092221315,0.0,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3979804288225096,0
28,28,1.0,0.0,0.0,1.0,1.0,4.0,0.4638699747690533,0.3265472577117714,0.4493887497562635,0.0330161455127936,0.4921400219869009,0.4175882238017555,0.578275073231448,0.2980377805135915,0.3116043092221315,0.0,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3979804288225096,0
29,29,0.0,1.0,0.0,1.0,1.0,0.0,0.4922553417175367,0.5535020257306695,0.4385480309667343,0.0330161455127936,0.4921400219869009,0.1599266754083878,0.2281594008082254,0.2518581197440698,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.1131848573602543,0.3443599214741454,0
30,30,0.0,1.0,0.0,1.0,1.0,0.0,0.4638699747690533,0.5535020257306695,0.4493887497562635,0.0330161455127936,0.4921400219869009,0.1119778159206413,0.2281594008082254,0.2980377805135915,0.2365885065475545,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.1131848573602543,0.3443599214741454,0
34,34,0.0,1.0,0.0,1.0,1.0,0.0,0.4922553417175367,0.3265472577117714,0.3072782897152031,0.0330161455127936,0.4921400219869009,0.1599266754083878,0.2281594008082254,0.2980377805135915,0.2365885065475545,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.1202315334779089,0.3443599214741454,0
36,36,0.0,0.0,1.0,1.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.7214478521606741,1
37,37,0.0,0.0,1.0,1.0,1.0,4.0,0.4922553417175367,0.5535020257306695,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.9394445767224842,0.3116043092221315,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.7214478521606741,1
38,38,1.0,0.0,0.0,1.0,1.0,4.0,0.4922553417175367,0.3265472577117714,0.4385480309667343,0.0330161455127936,0.4921400219869009,0.0967139395849979,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3979804288225096,0
40,40,1.0,0.0,0.0,1.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.1119778159206413,0.578275073231448,0.2980377805135915,0.3116043092221315,0.0,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3979804288225096,0
41,41,1.0,0.0,0.0,0.0,1.0,5.0,0.4922553417175367,0.5364074770935031,0.4493887497562635,0.0,0.4921400219869009,0.4175882238017555,0.0,0.2980377805135915,0.2686703116002404,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.8846424032124777,0
43,43,0.0,1.0,0.0,1.0,1.0,0.0,0.4638699747690533,0.3265472577117714,0.4385480309667343,0.0330161455127936,0.4921400219869009,0.7109948937014359,0.2281594008082254,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.1202315334779089,0.3443599214741454,0
46,46,0.0,0.0,1.0,1.0,1.0,4.0,0.4638699747690533,0.5364074770935031,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.9394445767224842,0.9372675297068253,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.8846424032124777,1
47,47,1.0,0.0,0.0,0.0,2.0,4.0,0.4922553417175367,0.5364074770935031,0.6131924100939347,0.0330161455127936,0.4921400219869009,0.2085800296463917,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,1.0,0.1293880205427954,1
48,48,0.0,0.0,1.0,1.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.3979804288225096,1
50,50,0.0,0.0,1.0,1.0,1.0,4.0,0.7425858381990608,0.5535020257306695,0.4493887497562635,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.9372675297068253,0.3827639519702711,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.8846424032124777,1
51,51,1.0,1.0,1.0,0.0,1.0,1.0,0.4922553417175367,0.5364074770935031,0.3072782897152031,0.0330161455127936,0.4921400219869009,0.2085800296463917,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.7649678898940644,0.7214478521606741,1
52,52,0.0,0.0,0.0,0.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.6311564069393595,1.0,0.4921400219869009,0.7109948937014359,0.578275073231448,0.9394445767224842,0.9372675297068253,1.0,0.6913472296505363,0.4819474835886214,0.4928516092870172,1.0,0.969803187098237,0.8846424032124777,1
53,53,0.0,0.0,1.0,1.0,1.0,4.0,0.4638699747690533,0.5364074770935031,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.9372675297068253,0.6927467967353501,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.8846424032124777,1
54,54,0.0,0.0,0.0,0.0,1.0,5.0,0.4922553417175367,0.3265472577117714,0.4385480309667343,1.0,0.4921400219869009,0.6717897710225573,0.578275073231448,0.9394445767224842,0.9372675297068253,0.6927467967353501,0.8771266541230626,0.4819474835886214,0.4928516092870172,1.0,0.969803187098237,0.3979804288225096,1
55,55,0.0,1.0,0.0,1.0,1.0,0.0,0.4922553417175367,0.5535020257306695,0.3072782897152031,0.0330161455127936,0.4921400219869009,0.1119778159206413,0.2281594008082254,0.2518581197440698,0.2365885065475545,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.1131848573602543,0.3443599214741454,0
56,56,0.0,0.0,0.0,0.0,1.0,4.0,0.7425858381990608,0.5535020257306695,0.4493887497562635,0.0330161455127936,0.0920949952367196,0.2800311544164905,0.578275073231448,0.2980377805135915,0.3116043092221315,0.0,0.0,0.4819474835886214,0.0,0.204876752030968,0.0,0.7214478521606741,0
57,57,1.0,0.0,0.0,1.0,1.0,5.0,0.4922553417175367,0.3265472577117714,0.4493887497562635,0.0330161455127936,0.4921400219869009,0.0967139395849979,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3979804288225096,0
58,58,1.0,0.0,0.0,0.0,1.0,2.0,0.4638699747690533,0.5364074770935031,0.3072782897152031,0.0,0.4921400219869009,0.1119778159206413,0.081912692299925,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.3443599214741454,0
59,59,0.0,0.0,0.0,0.0,1.0,4.0,0.4922553417175367,0.3265472577117714,0.4385480309667343,1.0,0.4921400219869009,0.7109948937014359,0.578275073231448,0.9394445767224842,0.9372675297068253,0.962420717243192,0.6913472296505363,0.4819474835886214,0.4928516092870172,1.0,0.969803187098237,0.8846424032124777,1
60,60,0.0,1.0,0.0,0.0,2.0,2.0,0.4638699747690533,0.5535020257306695,0.4385480309667343,0.0330161455127936,0.4921400219869009,0.6717897710225573,0.578275073231448,0.2980377805135915,0.9372675297068253,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.7649678898940644,0.3443599214741454,0
63,63,0.0,0.0,1.0,1.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.9394445767224842,0.9372675297068253,0.3827639519702711,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.7214478521606741,1
64,64,0.0,0.0,1.0,1.0,1.0,4.0,0.4638699747690533,0.5364074770935031,0.5795757557114548,1.0,0.4921400219869009,1.0,0.578275073231448,0.2980377805135915,0.3116043092221315,0.6927467967353501,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.6369590912180494,0.7649678898940644,0.7214478521606741,1
65,65,0.0,0.0,0.0,0.0,1.0,5.0,0.4922553417175367,0.3265472577117714,0.4385480309667343,1.0,0.4921400219869009,0.6717897710225573,0.578275073231448,0.9394445767224842,0.9372675297068253,1.0,1.0,0.4819474835886214,0.4928516092870172,1.0,0.969803187098237,0.8846424032124777,1
68,68,1.0,0.0,0.0,0.0,1.0,3.0,0.4638699747690533,0.5535020257306695,0.6311564069393595,0.0,0.4921400219869009,0.1119778159206413,0.081912692299925,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.3828838104881967,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1131848573602543,0.1293880205427954,0
69,69,1.0,0.0,0.0,1.0,1.0,4.0,0.4922553417175367,0.5364074770935031,0.5795757557114548,0.0330161455127936,0.4921400219869009,0.0967139395849979,0.578275073231448,0.2980377805135915,0.3116043092221315,0.3827639519702711,0.6913472296505363,0.4819474835886214,0.4928516092870172,0.204876752030968,0.1202315334779089,0.3979804288225096,0
