,Unnamed: 0,bruises?,gill-spacing,gill-size,stalk-shape,ring-number,population,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-color,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-type,spore-print-color,habitat,class
2026,2026,1.0,0.0,0.0,1.0,1.0,4.0,0.4662475458255844,0.5378622998328475,0.442792767896713,0.033162121386946,0.4924163879372996,0.1005415989901283,0.5788179956304095,0.296528682193332,0.3115341840264916,0.6923846931559864,0.6896724233805324,0.4819425444596443,0.4929858267139496,0.2091387483669562,0.1184250753303039,0.4052017289310963,0
1996,1996,0.0,0.0,1.0,1.0,1.0,4.0,0.4971677580882306,0.5378622998328475,0.442792767896713,1.0,0.4924163879372996,1.0,0.5788179956304095,0.9397442385642366,0.937902918692037,0.6923846931559864,0.6896724233805324,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.7557519261635777,0.7031498759753494,1
7119,7119,0.0,0.0,1.0,1.0,1.0,4.0,0.4971677580882306,0.5378622998328475,0.5853269380759033,1.0,0.4924163879372996,1.0,0.5788179956304095,0.9397442385642366,0.937902918692037,0.6923846931559864,0.6896724233805324,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.7557519261635777,0.4052017289310963,1
1377,1377,0.0,0.0,1.0,1.0,1.0,4.0,0.4662475458255844,0.5495791739422381,0.5853269380759033,1.0,0.4924163879372996,1.0,0.5788179956304095,0.296528682193332,0.937902918692037,0.6923846931559864,0.3856722500188465,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.7557519261635777,0.4052017289310963,1
2385,2385,1.0,0.0,0.0,0.0,2.0,1.0,0.4662475458255844,0.5495791739422381,0.722417121334056,0.033162121386946,0.4924163879372996,0.2087255264336049,0.5788179956304095,0.296528682193332,0.3115341840264916,0.0,0.3856722500188465,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.7557519261635777,0.0,0
6326,6326,1.0,0.0,0.0,0.0,1.0,2.0,0.4662475458255844,0.5378622998328475,0.3112661473291631,0.0,0.4924163879372996,0.2087255264336049,0.0832441603116146,0.296528682193332,0.3115341840264916,0.3853825318555965,0.3856722500188465,0.4819425444596443,0.4929858267139496,0.2091387483669562,0.1204228040946094,0.1150724660349039,0
1582,1582,0.0,1.0,0.0,1.0,1.0,0.0,0.4971677580882306,0.3289365484681179,0.442792767896713,0.033162121386946,0.4924163879372996,0.1098581804534361,0.2280735922422533,0.296528682193332,0.3115341840264916,0.3853825318555965,0.3856722500188465,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.1184250753303039,0.3457043152674983,0
3343,3343,1.0,0.0,0.0,1.0,1.0,4.0,0.4662475458255844,0.5378622998328475,0.4401931481166255,0.033162121386946,0.4924163879372996,0.1005415989901283,0.5788179956304095,0.296528682193332,0.3115341840264916,0.3853825318555965,0.0,0.4819425444596443,0.4929858267139496,0.2091387483669562,0.1184250753303039,0.4052017289310963,0
624,624,0.0,0.0,1.0,1.0,1.0,4.0,0.4662475458255844,0.5378622998328475,0.442792767896713,1.0,0.4924163879372996,1.0,0.5788179956304095,0.9397442385642366,0.3115341840264916,0.3853825318555965,0.3856722500188465,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.7557519261635777,0.7031498759753494,1
5947,5947,1.0,0.0,0.0,0.0,1.0,3.0,0.4662475458255844,0.5378622998328475,0.3112661473291631,0.0,0.4924163879372996,0.1098581804534361,0.0832441603116146,0.296528682193332,0.3115341840264916,0.3853825318555965,0.3856722500188465,0.4819425444596443,0.4929858267139496,0.2091387483669562,0.1204228040946094,0.3457043152674983,0
5538,5538,0.0,0.0,1.0,1.0,1.0,4.0,0.4971677580882306,0.5378622998328475,0.442792767896713,1.0,0.4924163879372996,1.0,0.5788179956304095,0.9397442385642366,0.3115341840264916,0.6923846931559864,0.6896724233805324,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.7557519261635777,0.7031498759753494,1
3763,3763,0.0,0.0,1.0,1.0,1.0,4.0,0.4662475458255844,0.5378622998328475,0.442792767896713,1.0,0.4924163879372996,1.0,0.5788179956304095,0.296528682193332,0.937902918692037,0.6923846931559864,0.6896724233805324,0.4819425444596443,0.4929858267139496,0.6329821022138059,0.7557519261635777,0.4052017289310963,1
4200,4200,1.0,0.0,0.0,0.0,1.0,5.0,0.4971677580882306,0.5378622998328475,0.625893614816194,0.0,0.4924163879372996,0.4314977988787572,0.0,0.296528682193332,0.274768771631848,0.3853825318555965,0.3856722500188465,0.4819425444596443,0.4929858267139496,0.2091387483669562,0.1184250753303039,0.3457043152674983,0
