,Unnamed: 0,bruises?,gill-spacing,gill-size,stalk-shape,ring-number,population,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-color,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-type,spore-print-color,habitat,class
532,532,0.0,0.0,0.0,0.0,1.0,5.0,0.4654540953233744,0.3273637688307321,0.439664855422657,1.0,0.4922156766548124,0.4288222380935246,0.5792482312591518,0.9408804015222462,0.9393145935239908,1.0,0.8806888899758736,0.4822161422708618,0.4927135740407317,1.0,0.9714499143097391,0.4043864546527773,1
2555,2555,1.0,0.0,0.0,0.0,1.0,3.0,0.4654540953233744,0.5369676298415472,0.3061298069189792,0.0,0.4922156766548124,0.6679038578813067,0.0768464932074795,0.2966161781057287,0.3093485774168074,0.3824350726857269,0.382324772610384,0.4822161422708618,0.4927135740407317,0.2062533978100026,0.1211777250181291,0.1269780605931358,0
2053,2053,0.0,0.0,0.0,0.0,1.0,4.0,0.4929638680693382,0.3273637688307321,0.439664855422657,1.0,0.4922156766548124,0.4288222380935246,0.5792482312591518,0.9408804015222462,0.9393145935239908,0.6945678172143467,1.0,0.4822161422708618,0.4927135740407317,1.0,0.9714499143097391,0.4043864546527773,1
149,149,1.0,0.0,0.0,0.0,1.0,3.0,0.4654540953233744,0.553532755809313,0.3061298069189792,0.0,0.4922156766548124,0.6679038578813067,0.0768464932074795,0.2966161781057287,0.3093485774168074,0.3824350726857269,0.382324772610384,0.4822161422708618,0.4927135740407317,0.2062533978100026,0.1211777250181291,0.3451236859586273,0
2611,2611,0.0,0.0,0.0,0.0,1.0,4.0,0.4929638680693382,0.5369676298415472,0.439664855422657,1.0,0.4922156766548124,0.4288222380935246,0.5792482312591518,0.9408804015222462,0.9393145935239908,1.0,0.8806888899758736,0.4822161422708618,0.4927135740407317,1.0,0.9714499143097391,0.4043864546527773,1
380,380,0.0,0.0,0.0,0.0,1.0,4.0,0.4654540953233744,0.553532755809313,0.445836713403145,0.0356998836828799,0.0844821308769195,0.1019713572796897,0.5792482312591518,0.2966161781057287,0.3093485774168074,0.0,0.0,0.4822161422708618,0.0,0.2062533978100026,0.0,0.7183180014679016,0
2304,2304,0.0,0.0,1.0,1.0,1.0,4.0,0.4929638680693382,0.553532755809313,0.445836713403145,1.0,0.4922156766548124,1.0,0.5792482312591518,0.9408804015222462,0.9393145935239908,0.6945678172143467,0.382324772610384,0.4822161422708618,0.4927135740407317,0.6375477105495464,0.7583010231447671,0.8790639868725879,1
495,495,1.0,0.0,0.0,1.0,1.0,4.0,0.4929638680693382,0.5369676298415472,0.439664855422657,0.0356998836828799,0.4922156766548124,0.2038007542637115,0.5792482312591518,0.2966161781057287,0.3093485774168074,0.3824350726857269,0.6924751965605692,0.4822161422708618,0.4927135740407317,0.2062533978100026,0.1211777250181291,0.4043864546527773,0
2432,2432,0.0,0.0,0.0,0.0,1.0,4.0,0.4654540953233744,0.5369676298415472,0.6248616739903871,1.0,0.4922156766548124,0.6679038578813067,0.5792482312591518,0.9408804015222462,0.9393145935239908,0.9700085153835856,0.6924751965605692,0.4822161422708618,0.4927135740407317,1.0,0.9714499143097391,0.3451236859586273,1
535,535,1.0,0.0,0.0,0.0,1.0,5.0,0.4929638680693382,0.5369676298415472,0.445836713403145,0.0,0.4922156766548124,0.1019713572796897,0.0,0.2966161781057287,0.2634107999153979,0.3824350726857269,0.382324772610384,0.4822161422708618,0.4927135740407317,0.2062533978100026,0.1211777250181291,0.3451236859586273,0
